search_range;description;link_page;link_pdf;name_pdf;published;date_save_pdf;pdf_ok
[2022-01-01]-[2022-12-31];Despacho n.º 2268/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2268-2022-179502493;https://files.diariodarepublica.pt/2s/2022/02/037000000/0007600076.pdf;despacho_2268-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2267/2022 - Diário da República n.º 37/2022, Série II de 2022-02-22;https://diariodarepublica.pt/dr/detalhe/despacho/2267-2022-179502492;https://files.diariodarepublica.pt/2s/2022/02/037000000/0007500075.pdf;despacho_2267-2022_dr_37-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2352/2022 - Diário da República n.º 38/2022, Série II de 2022-02-23;https://diariodarepublica.pt/dr/detalhe/despacho/2352-2022-179500467;https://files.diariodarepublica.pt/2s/2022/02/038000000/0008800088.pdf;despacho_2352-2022_dr_38-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2351/2022 - Diário da República n.º 38/2022, Série II de 2022-02-23;https://diariodarepublica.pt/dr/detalhe/despacho/2351-2022-179500466;https://files.diariodarepublica.pt/2s/2022/02/038000000/0008700087.pdf;despacho_2351-2022_dr_38-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2350/2022 - Diário da República n.º 38/2022, Série II de 2022-02-23;https://diariodarepublica.pt/dr/detalhe/despacho/2350-2022-179500465;https://files.diariodarepublica.pt/2s/2022/02/038000000/0008600086.pdf;despacho_2350-2022_dr_38-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2349/2022 - Diário da República n.º 38/2022, Série II de 2022-02-23;https://diariodarepublica.pt/dr/detalhe/despacho/2349-2022-179500464;https://files.diariodarepublica.pt/2s/2022/02/038000000/0008500085.pdf;despacho_2349-2022_dr_38-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2014/2022 - Diário da República n.º 32/2022, Série II de 2022-02-15;https://diariodarepublica.pt/dr/detalhe/despacho/2014-2022-179083558;https://files.diariodarepublica.pt/2s/2022/02/032000000/0010900109.pdf;despacho_2014-2022_dr_32-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2013/2022 - Diário da República n.º 32/2022, Série II de 2022-02-15;https://diariodarepublica.pt/dr/detalhe/despacho/2013-2022-179083557;https://files.diariodarepublica.pt/2s/2022/02/032000000/0010800108.pdf;despacho_2013-2022_dr_32-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2011/2022 - Diário da República n.º 32/2022, Série II de 2022-02-15;https://diariodarepublica.pt/dr/detalhe/despacho/2011-2022-179083555;https://files.diariodarepublica.pt/2s/2022/02/032000000/0010600106.pdf;despacho_2011-2022_dr_32-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 2010/2022 - Diário da República n.º 32/2022, Série II de 2022-02-15;https://diariodarepublica.pt/dr/detalhe/despacho/2010-2022-179083554;https://files.diariodarepublica.pt/2s/2022/02/032000000/0010500105.pdf;despacho_2010-2022_dr_32-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1960/2022 - Diário da República n.º 31/2022, Série II de 2022-02-14;https://diariodarepublica.pt/dr/detalhe/despacho/1960-2022-179082938;https://files.diariodarepublica.pt/2s/2022/02/031000000/0013400134.pdf;despacho_1960-2022_dr_31-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1959/2022 - Diário da República n.º 31/2022, Série II de 2022-02-14;https://diariodarepublica.pt/dr/detalhe/despacho/1959-2022-179082937;https://files.diariodarepublica.pt/2s/2022/02/031000000/0013300133.pdf;despacho_1959-2022_dr_31-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1958/2022 - Diário da República n.º 31/2022, Série II de 2022-02-14;https://diariodarepublica.pt/dr/detalhe/despacho/1958-2022-179082936;https://files.diariodarepublica.pt/2s/2022/02/031000000/0013200132.pdf;despacho_1958-2022_dr_31-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1957/2022 - Diário da República n.º 31/2022, Série II de 2022-02-14;https://diariodarepublica.pt/dr/detalhe/despacho/1957-2022-179082935;https://files.diariodarepublica.pt/2s/2022/02/031000000/0013100131.pdf;despacho_1957-2022_dr_31-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1200/2022 - Diário da República n.º 20/2022, Série II de 2022-01-28;https://diariodarepublica.pt/dr/detalhe/despacho/1200-2022-178347644;https://files.diariodarepublica.pt/2s/2022/01/020000000/0016000160.pdf;despacho_1200-2022_dr_20-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1199/2022 - Diário da República n.º 20/2022, Série II de 2022-01-28;https://diariodarepublica.pt/dr/detalhe/despacho/1199-2022-178347643;https://files.diariodarepublica.pt/2s/2022/01/020000000/0015900159.pdf;despacho_1199-2022_dr_20-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1198/2022 - Diário da República n.º 20/2022, Série II de 2022-01-28;https://diariodarepublica.pt/dr/detalhe/despacho/1198-2022-178347642;https://files.diariodarepublica.pt/2s/2022/01/020000000/0015800158.pdf;despacho_1198-2022_dr_20-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1197/2022 - Diário da República n.º 20/2022, Série II de 2022-01-28;https://diariodarepublica.pt/dr/detalhe/despacho/1197-2022-178347641;https://files.diariodarepublica.pt/2s/2022/01/020000000/0015700157.pdf;despacho_1197-2022_dr_20-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1196/2022 - Diário da República n.º 20/2022, Série II de 2022-01-28;https://diariodarepublica.pt/dr/detalhe/despacho/1196-2022-178347640;https://files.diariodarepublica.pt/2s/2022/01/020000000/0015600156.pdf;despacho_1196-2022_dr_20-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1194/2022 - Diário da República n.º 20/2022, Série II de 2022-01-28;https://diariodarepublica.pt/dr/detalhe/despacho/1194-2022-178347638;https://files.diariodarepublica.pt/2s/2022/01/020000000/0015400154.pdf;despacho_1194-2022_dr_20-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1106/2022 - Diário da República n.º 19/2022, Série II de 2022-01-27;https://diariodarepublica.pt/dr/detalhe/despacho/1106-2022-178244567;https://files.diariodarepublica.pt/2s/2022/01/019000000/0010200102.pdf;despacho_1106-2022_dr_19-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1105/2022 - Diário da República n.º 19/2022, Série II de 2022-01-27;https://diariodarepublica.pt/dr/detalhe/despacho/1105-2022-178244566;https://files.diariodarepublica.pt/2s/2022/01/019000000/0010100101.pdf;despacho_1105-2022_dr_19-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1104/2022 - Diário da República n.º 19/2022, Série II de 2022-01-27;https://diariodarepublica.pt/dr/detalhe/despacho/1104-2022-178244565;https://files.diariodarepublica.pt/2s/2022/01/019000000/0010000100.pdf;despacho_1104-2022_dr_19-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 1103/2022 - Diário da República n.º 19/2022, Série II de 2022-01-27;https://diariodarepublica.pt/dr/detalhe/despacho/1103-2022-178244564;https://files.diariodarepublica.pt/2s/2022/01/019000000/0009900099.pdf;despacho_1103-2022_dr_19-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 830/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/830-2022-177901624;https://files.diariodarepublica.pt/2s/2022/01/014000000/0005200052.pdf;despacho_830-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 828/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/828-2022-177901622;https://files.diariodarepublica.pt/2s/2022/01/014000000/0005000050.pdf;despacho_828-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 827/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/827-2022-177901621;https://files.diariodarepublica.pt/2s/2022/01/014000000/0004900049.pdf;despacho_827-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 826/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/826-2022-177901620;https://files.diariodarepublica.pt/2s/2022/01/014000000/0004800048.pdf;despacho_826-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 825/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/825-2022-177901619;https://files.diariodarepublica.pt/2s/2022/01/014000000/0004700047.pdf;despacho_825-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 824/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/824-2022-177901618;https://files.diariodarepublica.pt/2s/2022/01/014000000/0004600046.pdf;despacho_824-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 823/2022 - Diário da República n.º 14/2022, Série II de 2022-01-20;https://diariodarepublica.pt/dr/detalhe/despacho/823-2022-177901617;https://files.diariodarepublica.pt/2s/2022/01/014000000/0004500045.pdf;despacho_823-2022_dr_14-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 789/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/789-2022-177853775;https://files.diariodarepublica.pt/2s/2022/01/013000000/0006400064.pdf;despacho_789-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 788/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/788-2022-177796674;https://files.diariodarepublica.pt/2s/2022/01/013000000/0006300063.pdf;despacho_788-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 787/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/787-2022-177796673;https://files.diariodarepublica.pt/2s/2022/01/013000000/0006200062.pdf;despacho_787-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 786/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/786-2022-177796672;https://files.diariodarepublica.pt/2s/2022/01/013000000/0006100061.pdf;despacho_786-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 785/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/785-2022-177796671;https://files.diariodarepublica.pt/2s/2022/01/013000000/0006000060.pdf;despacho_785-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 784/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/784-2022-177796670;https://files.diariodarepublica.pt/2s/2022/01/013000000/0005900059.pdf;despacho_784-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
[2022-01-01]-[2022-12-31];Despacho n.º 782/2022 - Diário da República n.º 13/2022, Série II de 2022-01-19;https://diariodarepublica.pt/dr/detalhe/despacho/782-2022-177796668;https://files.diariodarepublica.pt/2s/2022/01/013000000/0005700057.pdf;despacho_782-2022_dr_13-2022.pdf;2022-01-19;04/12/2023 17:06;True
